,Anou,Tipo,sector,Monto
715,2012,48301,CULTURALES,3000000
716,2012,48301,CULTURALES,6500000
717,2012,48301,CULTURALES,2000000
718,2012,48401,CULTURALES,3000000
719,2012,48401,CULTURALES,500000
720,2012,48401,CULTURALES,4700000
721,2012,48401,CULTURALES,7000000
722,2012,48401,CULTURALES,6895000
723,2012,48401,CULTURALES,3000000
724,2012,48501,CULTURALES,1300000
725,2012,48501,EDUCATIVAS,1863471
726,2012,48501,CULTURALES,3394950
727,2012,48101,EDUCATIVAS,2000000
728,2012,48101,EDUCATIVAS,10000000
729,2012,48101,EDUCATIVAS,18612000
730,2012,48101,EDUCATIVAS,1034410
731,2012,48101,EDUCATIVAS,3843000
732,2012,48101,EDUCATIVAS,2480000
733,2012,48101,INVESTIGACIÓN CIENTÍFICA,4000000
734,2012,48301,CULTURALES,6000000
735,2012,48101,CULTURALES,4800000
736,2012,48101,EDUCATIVAS,5000000
737,2013,48101,SALUD,90909
738,2013,48101,SALUD,90909
739,2013,48101,SALUD,90909
740,2013,48101,SALUD,90909
741,2013,48101,SALUD,90909
742,2013,48101,SALUD,90909
743,2013,48101,SALUD,90909
744,2013,48101,SALUD,90909
745,2013,48101,SALUD,90909
746,2013,48101,SALUD,90909
747,2013,48101,SALUD,90909
748,2013,48101,SALUD,90909
749,2013,48101,SALUD,90909
750,2013,48101,SALUD,90909
751,2013,48101,SALUD,90909
752,2013,48101,SALUD,90909
753,2013,48101,SALUD,90909
754,2013,48101,SALUD,90909
755,2013,48101,SALUD,90909
756,2013,48101,SALUD,90909
757,2013,48101,SALUD,90909
758,2013,48101,SALUD,90909
759,2013,48301,ADMINISTRATIVAS,2200000
760,2013,48101,DESARROLLO COMUNITARIO,3500000
761,2013,48101,"CULTURALES,DESARROLLO COMUNITARIO",1000000
762,2013,48101,"BENEFICENCIA,CULTURALES,EDUCATIVAS,SALUD",300000
763,2013,48101,"BENEFICENCIA,SALUD",400000
764,2013,48101,"BENEFICENCIA,SALUD",5000000
765,2013,48101,"CULTURALES,EDUCATIVAS",657378
766,2013,48101,SOCIALES,1000000
767,2013,48101,CULTURALES,1400000
768,2013,48101,CULTURALES,800000
769,2013,48101,AMBIENTALES,600000
770,2013,48101,"CULTURALES,EDUCATIVAS",16400000
771,2013,48201,"DESARROLLO COMUNITARIO,SOCIALES",5000000
772,2013,48201,"DESARROLLO COMUNITARIO,SOCIALES",1300000
773,2013,48201,DESARROLLO COMUNITARIO,4500000
774,2013,48201,DESARROLLO COMUNITARIO,1000000
775,2013,48201,DESARROLLO COMUNITARIO,1000000
776,2013,48201,DESARROLLO COMUNITARIO,1581120
777,2013,48201,SALUD,4306000
778,2013,48201,BENEFICENCIA,863000
779,2013,48201,EDUCATIVAS,600000
780,2013,48201,CULTURALES,999164
781,2013,48201,BENEFICENCIA,1000000
782,2013,48201,BENEFICENCIA,300000
783,2013,48201,EDUCATIVAS,156300
784,2013,48201,EDUCATIVAS,156300
785,2013,48201,EDUCATIVAS,156300
786,2013,48201,EDUCATIVAS,156300
787,2013,48201,EDUCATIVAS,283800
788,2013,48201,EDUCATIVAS,156300
789,2013,48201,EDUCATIVAS,156300
790,2013,48201,EDUCATIVAS,156300
791,2013,48201,EDUCATIVAS,156300
792,2013,48201,BENEFICENCIA,2648100
793,2013,48201,BENEFICENCIA,5000000
794,2013,48201,BENEFICENCIA,2682900
795,2013,48201,BENEFICENCIA,7159000
796,2013,48201,CULTURALES,4250001
797,2013,48201,EDUCATIVAS,250000
798,2013,48401,SOCIALES,2000000
799,2013,48101,AMBIENTALES,2660575
800,2013,48101,EDUCATIVAS,200000
801,2013,48101,AMBIENTALES,4000000
802,2013,48101,"ADMINISTRATIVAS,EDUCATIVAS",200000
803,2013,48101,"CULTURALES,DESARROLLO COMUNITARIO",200000
804,2013,48101,BENEFICENCIA,75000
805,2013,48101,AMBIENTALES,25000
806,2013,48101,"BENEFICENCIA,SALUD",4500000
807,2013,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",250000
808,2013,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",600000
809,2013,48101,EDUCATIVAS,1000000
810,2013,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",300000
811,2013,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",1100000
812,2013,48101,CULTURALES,6500000
813,2013,48101,CULTURALES,185000
814,2013,48101,CULTURALES,1400000
815,2013,48101,CULTURALES,100000
816,2013,48101,CULTURALES,900000
817,2013,48101,CULTURALES,75000
818,2013,48101,CULTURALES,600000
819,2013,48101,CULTURALES,700000
820,2013,48101,CULTURALES,400000
821,2013,48101,CULTURALES,350000
822,2013,48101,CULTURALES,400000
823,2013,48101,CULTURALES,225000
824,2013,48101,CULTURALES,200000
825,2013,48101,CULTURALES,100000
826,2013,48101,CULTURALES,50000
827,2013,48101,CULTURALES,500000
828,2013,48101,CULTURALES,375000
829,2013,48101,CULTURALES,4500000
830,2013,48101,CULTURALES,190000
831,2013,48201,CULTURALES,100000
832,2013,48201,CULTURALES,250000
833,2013,48101,SALUD,6265700
834,2013,48101,INVESTIGACIÓN CIENTÍFICA,300000
835,2013,48101,INVESTIGACIÓN CIENTÍFICA,300000
836,2013,48101,NO TIENE ACTIVIDAD A FINANCIAR,200000
837,2013,48101,"CULTURALES,DESARROLLO COMUNITARIO,SALUD,SOCIALES",5210000
838,2013,48101,"CULTURALES,OTRAS",980820
839,2013,48101,CULTURALES,155000
840,2013,48101,CULTURALES,70000
841,2013,48101,CULTURALES,10000
842,2013,48101,"CULTURALES,OTRAS",1030000
843,2013,48101,"CULTURALES,OTRAS",147375
844,2013,48101,"CULTURALES,OTRAS",39500
845,2013,48101,"CULTURALES,OTRAS",75000
846,2013,48101,"CULTURALES,OTRAS",416667
847,2013,48101,"CULTURALES,OTRAS",2250000
848,2013,48101,OTRAS,50000
849,2013,48101,OTRAS,400000
850,2013,48101,CULTURALES,30000
851,2013,48201,CULTURALES,122500
852,2013,48201,CULTURALES,200000
853,2013,48201,CULTURALES,460065
854,2013,48201,CULTURALES,500000
855,2013,48201,CULTURALES,153125
856,2013,48101,BENEFICENCIA,134000
857,2013,48101,BENEFICENCIA,270000
858,2013,48101,BENEFICENCIA,270000
859,2013,48101,BENEFICENCIA,241830
860,2013,48101,BENEFICENCIA,270000
861,2013,48101,BENEFICENCIA,267000
862,2013,48101,BENEFICENCIA,237740
863,2013,48101,BENEFICENCIA,270000
864,2013,48101,BENEFICENCIA,269800
865,2013,48101,BENEFICENCIA,270000
866,2013,48101,BENEFICENCIA,270000
867,2013,48101,BENEFICENCIA,270000
868,2013,48101,BENEFICENCIA,135000
869,2013,48101,BENEFICENCIA,270000
870,2013,48101,BENEFICENCIA,270000
871,2013,48101,BENEFICENCIA,135000
872,2013,48101,BENEFICENCIA,216600
873,2013,48101,BENEFICENCIA,268840
874,2013,48101,BENEFICENCIA,270000
875,2013,48101,BENEFICENCIA,269996
876,2013,48101,BENEFICENCIA,270000
877,2013,48101,BENEFICENCIA,135000
878,2013,48101,BENEFICENCIA,135000
879,2013,48101,BENEFICENCIA,270000
880,2013,48101,BENEFICENCIA,267500
881,2013,48101,BENEFICENCIA,270000
882,2013,48101,BENEFICENCIA,40500
883,2013,48101,BENEFICENCIA,134000
884,2013,48101,BENEFICENCIA,270000
885,2013,48101,BENEFICENCIA,269500
886,2013,48101,BENEFICENCIA,270000
887,2013,48101,BENEFICENCIA,270000
888,2013,48101,BENEFICENCIA,270000
889,2013,48101,BENEFICENCIA,265262
890,2013,48101,BENEFICENCIA,270000
891,2013,48101,BENEFICENCIA,270000
892,2013,48101,BENEFICENCIA,270000
893,2013,48101,BENEFICENCIA,270000
894,2013,48101,BENEFICENCIA,270000
895,2013,48101,BENEFICENCIA,270000
896,2013,48101,BENEFICENCIA,270000
897,2013,48101,BENEFICENCIA,134600
898,2013,48101,BENEFICENCIA,135000
899,2013,48101,BENEFICENCIA,130000
900,2013,48101,BENEFICENCIA,270000
901,2013,48101,BENEFICENCIA,270000
902,2013,48101,BENEFICENCIA,135000
903,2013,48101,BENEFICENCIA,270000
904,2013,48101,BENEFICENCIA,236300
905,2013,48101,BENEFICENCIA,135000
906,2013,48101,BENEFICENCIA,270000
907,2013,48101,BENEFICENCIA,135000
908,2013,48101,BENEFICENCIA,266600
909,2013,48101,BENEFICENCIA,268500
910,2013,48101,BENEFICENCIA,270000
911,2013,48101,BENEFICENCIA,176432
912,2013,48501,NO TIENE ACTIVIDAD A FINANCIAR,150000
913,2013,48501,NO TIENE ACTIVIDAD A FINANCIAR,375000
914,2013,48101,AMBIENTALES,8500000
915,2013,48101,AMBIENTALES,10000000
916,2013,48101,AMBIENTALES,4000000
917,2013,48101,AMBIENTALES,5500000
918,2013,48101,"AMBIENTALES,EDUCATIVAS",1000000
919,2013,48101,"EDUCATIVAS,SALUD",6243300
920,2013,48201,INFRAESTRUCTURA,20000000
921,2013,48201,INFRAESTRUCTURA,6000000
922,2013,48201,DESARROLLO COMUNITARIO,30000000
923,2013,48201,INFRAESTRUCTURA,5000000
924,2013,48201,CULTURALES,1000000
925,2013,48201,"INFRAESTRUCTURA,SOCIALES",147500000
926,2013,48201,INFRAESTRUCTURA,53006472
927,2013,48201,INFRAESTRUCTURA,5000000
928,2013,48201,DESARROLLO COMUNITARIO,4000000
929,2013,48201,"INFRAESTRUCTURA,SOCIALES",10000000
930,2013,48201,INFRAESTRUCTURA,5000000
931,2013,48201,"AMBIENTALES,INFRAESTRUCTURA,SOCIALES",100000000
932,2013,48201,"INFRAESTRUCTURA,SALUD",89756700
933,2013,48101,CULTURALES,6500000
934,2013,48101,CULTURALES,492000
935,2013,48101,CULTURALES,1900000
936,2013,48101,CULTURALES,9000000
937,2013,48101,CULTURALES,3000000
938,2013,48101,CULTURALES,2000000
939,2013,48101,CULTURALES,1000000
940,2013,48101,CULTURALES,5000000
941,2013,48101,CULTURALES,1000000
942,2013,48101,CULTURALES,8200000
943,2013,48101,CULTURALES,3100000
944,2013,48101,CULTURALES,5000000
945,2013,48101,CULTURALES,850000
946,2013,48101,CULTURALES,1000000
947,2013,48101,CULTURALES,2500000
948,2013,48101,CULTURALES,9000000
949,2013,48101,CULTURALES,5000000
950,2013,48101,CULTURALES,5000000
951,2013,48101,CULTURALES,12000000
952,2013,48101,CULTURALES,3200000
953,2013,48101,CULTURALES,250000
954,2013,48101,CULTURALES,4000000
955,2013,48101,CULTURALES,2000000
956,2013,48101,CULTURALES,5000000
957,2013,48101,CULTURALES,3100000
958,2013,48101,CULTURALES,10000000
959,2013,48101,CULTURALES,3000000
960,2013,48101,CULTURALES,1868000
961,2013,48101,CULTURALES,62160000
962,2013,48101,CULTURALES,5000000
963,2013,48101,CULTURALES,8100000
964,2013,48101,CULTURALES,8200000
965,2013,48101,CULTURALES,9300000
966,2013,48101,CULTURALES,800000
967,2013,48101,CULTURALES,1700000
968,2013,48101,CULTURALES,3000000
969,2013,48101,CULTURALES,10000000
970,2013,48101,CULTURALES,7301600
971,2013,48101,CULTURALES,1100000
972,2013,48101,CULTURALES,1000000
973,2013,48101,CULTURALES,1000000
974,2013,48101,CULTURALES,1000000
975,2013,48101,CULTURALES,2700000
976,2013,48101,CULTURALES,8000000
977,2013,48101,CULTURALES,3000000
978,2013,48101,EDUCATIVAS,20000000
979,2013,48101,CULTURALES,10000000
980,2013,48101,CULTURALES,500000
981,2013,48101,CULTURALES,1000000
982,2013,48101,CULTURALES,7000000
983,2013,48101,CULTURALES,3000000
984,2013,48101,CULTURALES,5500000
985,2013,48101,CULTURALES,5000000
986,2013,48101,CULTURALES,2500000
987,2013,48101,CULTURALES,7000000
988,2013,48101,CULTURALES,20000000
989,2013,48101,CULTURALES,3920000
990,2013,48101,CULTURALES,7000000
991,2013,48101,CULTURALES,30000000
992,2013,48101,CULTURALES,9903306
993,2013,48101,CULTURALES,1000000
994,2013,48101,CULTURALES,20000000
995,2013,48101,CULTURALES,3000000
996,2013,48101,CULTURALES,10000000
997,2013,48101,CULTURALES,1368056
998,2013,48101,EDUCATIVAS,12000000
999,2013,48101,CULTURALES,7000000
1000,2013,48101,CULTURALES,1000000
1001,2013,48101,CULTURALES,3100000
1002,2013,48101,CULTURALES,2500000
1003,2013,48101,CULTURALES,2500000
1004,2013,48101,CULTURALES,11000000
1005,2013,48101,CULTURALES,3100000
1006,2013,48101,CULTURALES,1000000
1007,2013,48101,CULTURALES,10000000
1008,2013,48101,CULTURALES,6000000
1009,2013,48101,CULTURALES,8000000
1010,2013,48101,CULTURALES,2000000
1011,2013,48101,CULTURALES,3100000
1012,2013,48101,CULTURALES,6000000
1013,2013,48101,CULTURALES,1000000
1014,2013,48101,CULTURALES,3100000
1015,2013,48101,CULTURALES,500000
1016,2013,48101,CULTURALES,386000
1017,2013,48101,CULTURALES,7000000
1018,2013,48101,CULTURALES,1500000
1019,2013,48101,CULTURALES,1000000
1020,2013,48101,CULTURALES,3828022
1021,2013,48101,CULTURALES,1000000
1022,2013,48101,CULTURALES,1000000
1023,2013,48101,CULTURALES,6750000
1024,2013,48101,CULTURALES,5000000
1025,2013,48101,CULTURALES,9073500
1026,2013,48101,CULTURALES,3500000
1027,2013,48101,CULTURALES,4000000
1028,2013,48101,CULTURALES,2000000
1029,2013,48101,CULTURALES,1000000
1030,2013,48101,CULTURALES,8300000
1031,2013,48101,CULTURALES,8100000
1032,2013,48101,CULTURALES,4500000
1033,2013,48101,CULTURALES,6200000
1034,2013,48101,CULTURALES,3000000
1035,2013,48101,CULTURALES,300000
1036,2013,48101,CULTURALES,800000
1037,2013,48101,CULTURALES,1000000
1038,2013,48101,CULTURALES,300000
1039,2013,48101,CULTURALES,1000000
1040,2013,48101,CULTURALES,2201040
1041,2013,48101,CULTURALES,8200000
1042,2013,48101,CULTURALES,10000000
1043,2013,48101,CULTURALES,2500000
1044,2013,48101,CULTURALES,2500000
1045,2013,48101,CULTURALES,8100000
1046,2013,48101,CULTURALES,3992000
1047,2013,48101,CULTURALES,8100000
1048,2013,48101,CULTURALES,8300000
1049,2013,48101,CULTURALES,1000000
1050,2013,48101,CULTURALES,10011000
1051,2013,48101,CULTURALES,10134119
1052,2013,48101,CULTURALES,19984281
1053,2013,48101,CULTURALES,1000000
1054,2013,48101,CULTURALES,3100000
1055,2013,48101,CULTURALES,1000000
1056,2013,48101,CULTURALES,1000000
1057,2013,48101,CULTURALES,740000
1058,2013,48101,CULTURALES,5004500
1059,2013,48101,CULTURALES,1000000
1060,2013,48101,CULTURALES,7050000
1061,2013,48101,EDUCATIVAS,2000000
1062,2013,48101,CULTURALES,4950000
1063,2013,48101,CULTURALES,4500000
1064,2013,48101,CULTURALES,400000
1065,2013,48101,CULTURALES,790000
1066,2013,48101,CULTURALES,2343200
1067,2013,48101,CULTURALES,2000000
1068,2013,48101,CULTURALES,3000000
1069,2013,48101,CULTURALES,1000000
1070,2013,48101,CULTURALES,5000000
1071,2013,48101,EDUCATIVAS,2000000
1072,2013,48101,CULTURALES,10000000
1073,2013,48101,CULTURALES,3674914
1074,2013,48101,EDUCATIVAS,2500000
1075,2013,48101,CULTURALES,910000
1076,2013,48101,CULTURALES,3160000
1077,2013,48101,CULTURALES,300000
1078,2013,48101,INFRAESTRUCTURA,1000000
1079,2013,48101,CULTURALES,10000000
1080,2013,48101,CULTURALES,2752377
1081,2013,48101,CULTURALES,2500000
1082,2013,48101,CULTURALES,12000000
1083,2013,48101,CULTURALES,5000000
1084,2013,48101,CULTURALES,5000000
1085,2013,48101,CULTURALES,8200000
1086,2013,48101,CULTURALES,8300000
1087,2013,48101,CULTURALES,10000000
1088,2013,48101,CULTURALES,5000000
1089,2013,48101,CULTURALES,2501800
1090,2013,48101,CULTURALES,600000
1091,2013,48101,CULTURALES,20600000
1092,2013,48101,CULTURALES,20600000
1093,2013,48101,CULTURALES,20600000
1094,2013,48101,CULTURALES,20600000
1095,2013,48101,CULTURALES,20600000
1096,2013,48101,CULTURALES,1500000
1097,2013,48101,CULTURALES,3100000
1098,2013,48201,CULTURALES,1500000
1099,2013,48201,CULTURALES,2000000
1100,2013,48201,CULTURALES,1500000
1101,2013,48201,CULTURALES,5000000
1102,2013,48201,INFRAESTRUCTURA,1320000
1103,2013,48201,CULTURALES,1880000
1104,2013,48201,CULTURALES,1000000
1105,2013,48201,CULTURALES,8000000
1106,2013,48201,CULTURALES,14300000
1107,2013,48201,CULTURALES,20000000
1108,2013,48201,CULTURALES,20000000
1109,2013,48201,CULTURALES,12700000
1110,2013,48201,CULTURALES,1500000
1111,2013,48201,CULTURALES,1500000
1112,2013,48201,CULTURALES,1500000
1113,2013,48201,INFRAESTRUCTURA,10000000
1114,2013,48301,CULTURALES,6000000
1115,2013,48301,CULTURALES,2500000
1116,2013,48401,CULTURALES,3000000
1117,2013,48401,CULTURALES,7851000
1118,2013,48401,CULTURALES,2350000
1119,2013,48401,CULTURALES,10000000
1120,2013,48501,CULTURALES,2000000
1121,2013,48101,EDUCATIVAS,300000
1122,2013,48101,EDUCATIVAS,639000
1123,2013,48101,EDUCATIVAS,717356
1124,2013,48101,EDUCATIVAS,3039913
1125,2013,48301,CULTURALES,6000000
1126,2013,48101,AMBIENTALES,2624425
1127,2014,48101,SALUD,245000
1128,2014,48101,SALUD,118000
1129,2014,48101,SALUD,127000
1130,2014,48101,SALUD,250000
1131,2014,48101,SALUD,50000
1132,2014,48101,SALUD,233730
1133,2014,48101,SALUD,175000
1134,2014,48101,SALUD,158862
1135,2014,48101,SALUD,179311
1136,2014,48101,SALUD,200000
1137,2014,48101,SALUD,250000
1138,2014,48101,SALUD,195000
1139,2014,48101,SALUD,125000
1140,2014,48101,SALUD,100000
1141,2014,48101,SALUD,247500
1142,2014,48101,SALUD,249000
1143,2014,48101,SALUD,78000
1144,2014,48101,SALUD,250000
1145,2014,48101,SALUD,246000
1146,2014,48101,SALUD,143000
1147,2014,48101,SALUD,250000
1148,2014,48101,SALUD,169588
1149,2014,48101,SALUD,200229
1150,2014,48101,SALUD,159000
1151,2014,48101,SALUD,184000
1152,2014,48101,SALUD,241000
1153,2014,48101,SALUD,154861
1154,2014,48101,SALUD,82000
1155,2014,48101,SALUD,223000
1156,2014,48101,SALUD,129000
1157,2014,48101,SALUD,59724
1158,2014,48101,SALUD,143500
1159,2014,48101,SALUD,249000
1160,2014,48101,SALUD,250000
1161,2014,48101,SALUD,206000
1162,2014,48101,SALUD,250000
1163,2014,48101,SALUD,229000
1164,2014,48101,SALUD,250000
1165,2014,48101,SALUD,185000
1166,2014,48101,SALUD,230000
1167,2014,48101,SALUD,238500
1168,2014,48101,SALUD,250000
1169,2014,48101,SALUD,110500
1170,2014,48101,SALUD,213000
1171,2014,48101,SALUD,242200
1172,2014,48101,SALUD,250000
1173,2014,48101,SALUD,250000
1174,2014,48101,SALUD,130000
1175,2014,48101,SALUD,250000
1176,2014,48101,SALUD,156727
1177,2014,48101,SALUD,195000
1178,2014,48101,SALUD,250000
1179,2014,48101,SALUD,215000
1180,2014,48101,SALUD,137500
1181,2014,48101,SALUD,225000
1182,2014,48101,SALUD,52000
1183,2014,48101,SALUD,118000
1184,2014,48101,SALUD,165000
1185,2014,48101,SALUD,74750
1186,2014,48101,SALUD,125000
1187,2014,48101,SALUD,150000
1188,2014,48101,SALUD,135140
1189,2014,48101,SALUD,250000
1190,2014,48101,SALUD,168000
1191,2014,48101,SALUD,176128
1192,2014,48101,SALUD,250000
1193,2014,48101,SALUD,165000
1194,2014,48101,SALUD,145000
1195,2014,48101,SALUD,240000
1196,2014,48101,SALUD,174000
1197,2014,48101,SALUD,250000
1198,2014,48101,SALUD,145000
1199,2014,48101,SALUD,167042
1200,2014,48101,SALUD,165000
1201,2014,48101,SALUD,124098
1202,2014,48301,ADMINISTRATIVAS,1533408
1203,2014,48301,ADMINISTRATIVAS,766592
1204,2014,48101,BENEFICENCIA,200000
1205,2014,48101,"CULTURALES,EDUCATIVAS",16800000
1206,2014,48101,"EDUCATIVAS,SOCIALES",2421500
1207,2014,48101,SOCIALES,250000
1208,2014,48101,"DESARROLLO COMUNITARIO,SOCIALES",1000000
1209,2014,48101,BENEFICENCIA,300000
1210,2014,48101,SOCIALES,600000
1211,2014,48101,AMBIENTALES,1400000
1212,2014,48101,AMBIENTALES,800000
1213,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1200000
1214,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",670000
1215,2014,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA",800000
1216,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",850000
1217,2014,48201,"CULTURALES,SOCIALES",2500000
1218,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",2000000
1219,2014,48201,"CULTURALES,SOCIALES",1200000
1220,2014,48201,"CULTURALES,DESARROLLO COMUNITARIO,EDUCATIVAS",3600000
1221,2014,48201,"DESARROLLO COMUNITARIO,SALUD",670000
1222,2014,48201,INFRAESTRUCTURA,3000000
1223,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",550000
1224,2014,48201,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,EDUCATIVAS",400000
1225,2014,48201,INFRAESTRUCTURA,4000000
1226,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1000000
1227,2014,48201,DESARROLLO COMUNITARIO,4800000
1228,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1800000
1229,2014,48201,"INFRAESTRUCTURA,SOCIALES",2700000
1230,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",2500000
1231,2014,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA",4800000
1232,2014,48201,INFRAESTRUCTURA,31894190
1233,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1160000
1234,2014,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA",400000
1235,2014,48201,DESARROLLO COMUNITARIO,600000
1236,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",500000
1237,2014,48201,"EDUCATIVAS,INFRAESTRUCTURA",200000
1238,2014,48201,"DESARROLLO COMUNITARIO,EDUCATIVAS,SOCIALES",840000
1239,2014,48201,SOCIALES,2800000
1240,2014,48201,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,SOCIALES",3200000
1241,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",650000
1242,2014,48201,"DESARROLLO COMUNITARIO,SALUD",670000
1243,2014,48201,"BENEFICENCIA,SALUD",670000
1244,2014,48201,SOCIALES,175000
1245,2014,48201,"DESARROLLO COMUNITARIO,SALUD",670000
1246,2014,48201,"DESARROLLO COMUNITARIO,SALUD",1340000
1247,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",2000000
1248,2014,48201,DESARROLLO COMUNITARIO,400000
1249,2014,48201,DESARROLLO COMUNITARIO,700000
1250,2014,48201,DESARROLLO COMUNITARIO,400000
1251,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1000000
1252,2014,48201,SALUD,150000
1253,2014,48201,BENEFICENCIA,65000
1254,2014,48201,EDUCATIVAS,95000
1255,2014,48201,BENEFICENCIA,2900000
1256,2014,48201,BENEFICENCIA,1390000
1257,2014,48201,BENEFICENCIA,12589671
1258,2014,48201,BENEFICENCIA,600000
1259,2014,48201,BENEFICENCIA,1000000
1260,2014,48201,BENEFICENCIA,1500000
1261,2014,48201,BENEFICENCIA,2800000
1262,2014,48201,"DESARROLLO COMUNITARIO,INFRAESTRUCTURA,SOCIALES",923000
1263,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",2000000
1264,2014,48201,BENEFICENCIA,1500000
1265,2014,48201,BENEFICENCIA,1450000
1266,2014,48201,BENEFICENCIA,2500000
1267,2014,48201,BENEFICENCIA,1200000
1268,2014,48201,BENEFICENCIA,750000
1269,2014,48201,BENEFICENCIA,358300
1270,2014,48201,BENEFICENCIA,438300
1271,2014,48201,BENEFICENCIA,1500000
1272,2014,48201,SOCIALES,15000000
1273,2014,48201,INFRAESTRUCTURA,1400000
1274,2014,48201,EDUCATIVAS,60000
1275,2014,48201,"INFRAESTRUCTURA,SOCIALES",5000000
1276,2014,48201,INFRAESTRUCTURA,5000000
1277,2014,48201,DESARROLLO COMUNITARIO,1000000
1278,2014,48201,SOCIALES,600000
1279,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",500000
1280,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",500000
1281,2014,48201,"DESARROLLO COMUNITARIO,SOCIALES",1500000
1282,2014,48201,DESARROLLO COMUNITARIO,275000
1283,2014,48201,INFRAESTRUCTURA,600000
1284,2014,48201,AMBIENTALES,600000
1285,2014,48201,EDUCATIVAS,60000
1286,2014,48201,INFRAESTRUCTURA,2500000
1287,2014,48201,EDUCATIVAS,60000
1288,2014,48201,AMBIENTALES,4600000
1289,2014,48201,EDUCATIVAS,75000
1290,2014,48201,EDUCATIVAS,90000
1291,2014,48201,EDUCATIVAS,75000
1292,2014,48201,EDUCATIVAS,75000
1293,2014,48401,DESARROLLO COMUNITARIO,16400000
1294,2014,48401,"AMBIENTALES,APLICACIÓN DE NUEVAS TECNOLOGÍAS",3000000
1295,2014,48101,AMBIENTALES,3900000
1296,2014,48101,EDUCATIVAS,200000
1297,2014,48101,BENEFICENCIA,100000
1298,2014,48101,EDUCATIVAS,200000
1299,2014,48101,CULTURALES,200000
1300,2014,48101,BENEFICENCIA,75000
1301,2014,48101,AMBIENTALES,25000
1302,2014,48101,SALUD,6000000
1303,2014,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",1000000
1304,2014,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",250000
1305,2014,48101,EDUCATIVAS,950000
1306,2014,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",250000
1307,2014,48101,"CULTURALES,EDUCATIVAS",12500000
1308,2014,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",550000
1309,2014,48101,CULTURALES,11000000
1310,2014,48101,CULTURALES,600000
1311,2014,48101,CULTURALES,100000
1312,2014,48101,CULTURALES,750000
1313,2014,48101,CULTURALES,100000
1314,2014,48101,CULTURALES,240000
1315,2014,48101,CULTURALES,150000
1316,2014,48101,CULTURALES,200000
1317,2014,48101,CULTURALES,172000
1318,2014,48101,CULTURALES,300000
1319,2014,48101,CULTURALES,600000
1320,2014,48101,CULTURALES,100000
1321,2014,48101,CULTURALES,1700000
1322,2014,48101,CULTURALES,250000
1323,2014,48101,CULTURALES,394000
1324,2014,48101,CULTURALES,300000
1325,2014,48101,CULTURALES,100000
1326,2014,48101,CULTURALES,100000
1327,2014,48101,CULTURALES,400000
1328,2014,48101,CULTURALES,172000
1329,2014,48101,CULTURALES,100000
1330,2014,48101,CULTURALES,100000
1331,2014,48101,CULTURALES,172000
1332,2014,48101,CULTURALES,600000
1333,2014,48101,CULTURALES,300000
1334,2014,48101,CULTURALES,100000
1335,2014,48101,"INVESTIGACIÓN CIENTÍFICA,SALUD",11000000
1336,2014,48101,"APLICACIÓN DE NUEVAS TECNOLOGÍAS,EDUCATIVAS,INVESTIGACIÓN CIENTÍFICA,SALUD",300000
1337,2014,48101,"EDUCATIVAS,INVESTIGACIÓN CIENTÍFICA",300000
1338,2014,48101,SOCIALES,5250000
1339,2014,48101,CULTURALES,39500
1340,2014,48101,CULTURALES,147375
1341,2014,48101,CULTURALES,1030000
1342,2014,48101,CULTURALES,85000
1343,2014,48101,CULTURALES,100000
1344,2014,48101,CULTURALES,85000
1345,2014,48101,CULTURALES,400000
1346,2014,48101,CULTURALES,500000
1347,2014,48101,CULTURALES,1961640
1348,2014,48101,CULTURALES,3000000
1349,2014,48201,CULTURALES,460065
1350,2014,48201,CULTURALES,500000
1351,2014,48201,CULTURALES,122500
